Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,4,4,22.12000084,294.980011,Shipping on time,0,73,Sporting Goods,Brooklyn,EE. UU.,XXXXXXXXX,Madeline,19416,Wooten,XXXXXXXXX,Home Office,NY,2636 Indian Expressway,11212,2,Fitness,40.66080093,-73.92007446,Pacific Asia,Toowoomba,Australia,19416,01-12-2018 09:50,75863,1360,32.77999878,0.100000001,179178,327.75,0.079999998,1,327.75,294.980011,22.12000084,Oceania,Queensland,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/16/2018 9:50,Standard Class
TRANSFER,3,4,-447.0499878,288.4200134,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Yoshi,19415,Shelton,XXXXXXXXX,Consumer,PR,9891 Foggy Hills Acres,725,2,Fitness,18.2498951,-66.0370636,Pacific Asia,Rockhampton,Australia,19415,01-12-2018 09:29,75862,1360,39.33000183,0.119999997,179177,327.75,-1.549999952,1,327.75,288.4200134,-447.0499878,Oceania,Queensland,PENDING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/15/2018 9:29,Standard Class
DEBIT,2,4,106.9300003,285.1400146,Advance shipping,0,73,Sporting Goods,Denver,EE. UU.,XXXXXXXXX,Hadley,19414,Russell,XXXXXXXXX,Corporate,CO,7500 Wishing Brook Grove,80219,2,Fitness,39.68975067,-105.0245895,Pacific Asia,Rockhampton,Australia,19414,01-12-2018 09:08,75861,1360,42.61000061,0.129999995,179176,327.75,0.379999995,1,327.75,285.1400146,106.9300003,Oceania,Queensland,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 9:08,Standard Class
DEBIT,6,4,-459.6700134,278.5899963,Late delivery,1,73,Sporting Goods,Taylor,EE. UU.,XXXXXXXXX,Renee,19413,Morales,XXXXXXXXX,Corporate,MI,1497 Sleepy Thicket,48180,2,Fitness,42.52365494,-85.69445801,Pacific Asia,Rockhampton,Australia,19413,01-12-2018 08:47,75860,1360,49.15999985,0.150000006,179175,327.75,-1.649999976,1,327.75,278.5899963,-459.6700134,Oceania,Queensland,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/18/2018 8:47,Standard Class
TRANSFER,5,4,-61.93999863,275.3099976,Shipping canceled,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Iola,19412,King,XXXXXXXXX,Corporate,PR,5012 Honey Wagon Stead,725,2,Fitness,18.29883003,-66.0370636,Pacific Asia,Siping,China,19412,01-12-2018 08:26,75859,1360,52.43999863,0.159999996,179174,327.75,-0.230000004,1,327.75,275.3099976,-61.93999863,Eastern Asia,Jilin,SUSPECTED_FRAUD,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/17/2018 8:26,Standard Class
DEBIT,4,2,111.5299988,272.0299988,Late delivery,1,73,Sporting Goods,Chicago,EE. UU.,XXXXXXXXX,Tamekah,19411,Blair,XXXXXXXXX,Corporate,IL,8832 Old Quay,60637,2,Fitness,41.7828064,-87.61464691,Pacific Asia,Perth,Australia,19411,01-12-2018 08:05,75858,1360,55.72000122,0.170000002,179173,327.75,0.409999996,1,327.75,272.0299988,111.5299988,Oceania,Australia Occidental,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/16/2018 8:05,Second Class
DEBIT,3,4,131.6900024,268.7600098,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Cherokee,19410,Huffman,XXXXXXXXX,Corporate,PR,8707 Foggy View,725,2,Fitness,18.29244614,-66.0370636,Pacific Asia,Perth,Australia,19410,01-12-2018 07:44,75857,1360,59,0.180000007,179172,327.75,0.49000001,1,327.75,268.7600098,131.6900024,Oceania,Australia Occidental,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/15/2018 7:44,Standard Class
DEBIT,2,2,85.22000122,262.2000122,Shipping on time,0,73,Sporting Goods,Detroit,EE. UU.,XXXXXXXXX,Odessa,19409,Cherry,XXXXXXXXX,Corporate,MI,4148 Indian Landing,48205,2,Fitness,42.40109634,-82.92513275,Pacific Asia,Shanghái,China,19409,01-12-2018 07:23,75856,1360,65.55000305,0.200000003,179171,327.75,0.330000013,1,327.75,262.2000122,85.22000122,Eastern Asia,Shanghái,ON_HOLD,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 7:23,Second Class
PAYMENT,2,1,63.90999985,245.8099976,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Rose,19408,Mack,XXXXXXXXX,Consumer,PR,4690 Quiet Hickory Campus,725,2,Fitness,18.20002747,-66.03704834,Pacific Asia,Depok,Indonesia,19408,01-12-2018 07:02,75855,1360,81.94000244,0.25,179170,327.75,0.25999999,1,327.75,245.8099976,63.90999985,Southeast Asia,Yogyakarta,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 7:02,First Class
DEBIT,5,2,-273.019989,327.75,Late delivery,1,73,Sporting Goods,Murfreesboro,EE. UU.,XXXXXXXXX,Linda,19407,Haley,XXXXXXXXX,Consumer,TN,8659 Foggy Deer Port,37130,2,Fitness,36.04489517,-86.35327148,Pacific Asia,Depok,Indonesia,19407,01-12-2018 06:41,75854,1360,0,0,179169,327.75,-0.829999983,1,327.75,327.75,-273.019989,Southeast Asia,Yogyakarta,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/17/2018 6:41,Second Class
PAYMENT,4,2,-259.5799866,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,May,19406,Kennedy,XXXXXXXXX,Consumer,PR,8284 Colonial Gate Path,725,2,Fitness,18.23353386,-66.0370636,Pacific Asia,Kawasaki,Japón,19406,01-12-2018 06:20,75853,1360,3.279999971,0.01,179168,327.75,-0.800000012,1,327.75,324.4700012,-259.5799866,Eastern Asia,Kanagawa,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/16/2018 6:20,Second Class
DEBIT,3,4,20.23999977,321.2000122,Advance shipping,0,73,Sporting Goods,Cleveland,EE. UU.,XXXXXXXXX,Lilah,19405,Holmes,XXXXXXXXX,Corporate,OH,7701 Rustic Carrefour,44102,2,Fitness,41.47214127,-81.73681641,Pacific Asia,Lahore,Pakistán,19405,01-12-2018 05:59,75852,1360,6.559999943,0.02,179167,327.75,0.059999999,1,327.75,321.2000122,20.23999977,South Asia,Punyab,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/15/2018 5:59,Standard Class
TRANSFER,2,4,111.2699966,317.9200134,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Tana,19404,Franklin,XXXXXXXXX,Consumer,PR,406 Shady Cider Corner,725,2,Fitness,18.28108215,-66.03705597,Pacific Asia,Shanghái,China,19404,01-12-2018 05:38,75851,1360,9.829999924,0.029999999,179166,327.75,0.349999994,1,327.75,317.9200134,111.2699966,Eastern Asia,Shanghái,PENDING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 5:38,Standard Class
DEBIT,6,4,0,314.6400146,Late delivery,1,73,Sporting Goods,Lockport,EE. UU.,XXXXXXXXX,Emi,19403,Mitchell,XXXXXXXXX,Corporate,NY,4542 Sunny Parade,14094,2,Fitness,43.16891098,-78.69216156,Pacific Asia,Bangalore,India,19403,01-12-2018 05:16,75850,1360,13.10999966,0.039999999,179165,327.75,0,1,327.75,314.6400146,0,South Asia,Karnataka,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/18/2018 5:16,Standard Class
PAYMENT,5,4,97.45999908,311.3599854,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Cynthia,19402,Albert,XXXXXXXXX,Corporate,PR,2070 Rocky Apple Front,725,2,Fitness,18.20433235,-66.03705597,Pacific Asia,Bangalore,India,19402,01-12-2018 04:55,75849,1360,16.38999939,0.050000001,179164,327.75,0.310000002,1,327.75,311.3599854,97.45999908,South Asia,Karnataka,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/17/2018 4:55,Standard Class
PAYMENT,4,2,89.8199997,309.7200012,Late delivery,1,73,Sporting Goods,Saint Charles,EE. UU.,XXXXXXXXX,Myra,19401,Manning,XXXXXXXXX,Corporate,MO,3761 Foggy Hickory Extension,63301,2,Fitness,38.77838135,-90.50777435,Pacific Asia,Bangalore,India,19401,01-12-2018 04:34,75848,1360,18.03000069,0.059999999,179163,327.75,0.289999992,1,327.75,309.7200012,89.8199997,South Asia,Karnataka,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/16/2018 4:34,Second Class
TRANSFER,3,2,85.34999847,304.8099976,Shipping canceled,0,73,Sporting Goods,Los Angeles,EE. UU.,XXXXXXXXX,Medge,19400,Mcfarland,XXXXXXXXX,Corporate,CA,9767 Amber Valley,90046,2,Fitness,34.09960938,-118.3507385,Pacific Asia,Bangalore,India,19400,01-12-2018 04:13,75847,1360,22.94000053,0.07,179162,327.75,0.280000001,1,327.75,304.8099976,85.34999847,South Asia,Karnataka,SUSPECTED_FRAUD,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/15/2018 4:13,Second Class
TRANSFER,2,4,125.2699966,298.25,Advance shipping,0,73,Sporting Goods,Cupertino,EE. UU.,XXXXXXXXX,Chloe,19399,Nichols,XXXXXXXXX,Home Office,CA,3538 Rustic Dale Run,95014,2,Fitness,37.32138825,-122.0307388,Pacific Asia,Bangalore,India,19399,01-12-2018 03:52,75846,1360,29.5,0.090000004,179161,327.75,0.419999987,1,327.75,298.25,125.2699966,South Asia,Karnataka,PROCESSING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 3:52,Standard Class
PAYMENT,6,4,91.44000244,294.980011,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Beatrice,19398,Holt,XXXXXXXXX,Home Office,PR,1946 Jagged Trail,725,2,Fitness,18.23747444,-66.0370636,Pacific Asia,Malang,Indonesia,19398,01-12-2018 03:31,75845,1360,32.77999878,0.100000001,179160,327.75,0.310000002,1,327.75,294.980011,91.44000244,Southeast Asia,Java Oriental,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/18/2018 3:31,Standard Class
TRANSFER,5,4,77.87000275,288.4200134,Late delivery,1,73,Sporting Goods,Springfield,EE. UU.,XXXXXXXXX,Ria,19397,Padilla,XXXXXXXXX,Home Office,MO,5434 Middle Range,65807,2,Fitness,37.15639114,-93.28601074,Pacific Asia,Ho Chi Minh City,Vietnam,19397,01-12-2018 03:10,75844,1360,39.33000183,0.119999997,179159,327.75,0.270000011,1,327.75,288.4200134,77.87000275,Southeast Asia,Ciudad Ho Chi Minh,PENDING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/17/2018 3:10,Standard Class
PAYMENT,4,2,82.69000244,285.1400146,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Charity,19396,Sharpe,XXXXXXXXX,Home Office,PR,7108 Cinder Road,725,2,Fitness,18.28423882,-66.03704834,Pacific Asia,Ho Chi Minh City,Vietnam,19396,01-12-2018 02:49,75843,1360,42.61000061,0.129999995,179158,327.75,0.289999992,1,327.75,285.1400146,82.69000244,Southeast Asia,Ciudad Ho Chi Minh,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/16/2018 2:49,Second Class
TRANSFER,3,4,69.65000153,278.5899963,Advance shipping,0,73,Sporting Goods,Mission Viejo,EE. UU.,XXXXXXXXX,Nell,19395,Garrison,XXXXXXXXX,Home Office,CA,1557 High Spring Cove,92692,2,Fitness,33.64875412,-117.6374283,Pacific Asia,Ho Chi Minh City,Vietnam,19395,01-12-2018 02:28,75842,1360,49.15999985,0.150000006,179157,327.75,0.25,1,327.75,278.5899963,69.65000153,Southeast Asia,Ciudad Ho Chi Minh,PROCESSING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/15/2018 2:28,Standard Class
DEBIT,2,4,134.8999939,275.3099976,Advance shipping,0,73,Sporting Goods,Los Angeles,EE. UU.,XXXXXXXXX,Tamara,19394,Larson,XXXXXXXXX,Home Office,CA,183 Crystal Lake Drive,90042,2,Fitness,34.11436462,-118.192482,Pacific Asia,Ho Chi Minh City,Vietnam,19394,01-12-2018 02:07,75841,1360,52.43999863,0.159999996,179156,327.75,0.49000001,1,327.75,275.3099976,134.8999939,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 2:07,Standard Class
CASH,6,2,-199.3999939,272.0299988,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Phyllis,19393,Higgins,XXXXXXXXX,Home Office,PR,1870 Crystal Blossom Towers,725,2,Fitness,18.23448372,-66.0370636,Pacific Asia,Shenyang,China,19393,01-12-2018 01:46,75840,1360,55.72000122,0.170000002,179155,327.75,-0.730000019,1,327.75,272.0299988,-199.3999939,Eastern Asia,Liaoning,CLOSED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/18/2018 1:46,Second Class
TRANSFER,5,2,-215,268.7600098,Late delivery,1,73,Sporting Goods,Roswell,EE. UU.,XXXXXXXXX,Nelle,19392,Shaffer,XXXXXXXXX,Home Office,GA,8932 High Row,30075,2,Fitness,34.0256691,-84.35742188,Pacific Asia,Shenyang,China,19392,01-12-2018 01:25,75839,1360,59,0.180000007,179154,327.75,-0.800000012,1,327.75,268.7600098,-215,Eastern Asia,Liaoning,PROCESSING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/17/2018 1:25,Second Class
PAYMENT,2,1,82.0699997,262.2000122,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Aimee,19391,Daugherty,XXXXXXXXX,Corporate,PR,6449 Merry Lagoon Drive,725,2,Fitness,18.2726593,-66.03705597,Pacific Asia,Daegu,Corea del Sur,19391,01-12-2018 01:04,75838,1360,65.55000305,0.200000003,179153,327.75,0.310000002,1,327.75,262.2000122,82.0699997,Eastern Asia,Daegu,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 1:04,First Class
CASH,2,1,76.94000244,245.8099976,Late delivery,1,73,Sporting Goods,Ypsilanti,EE. UU.,XXXXXXXXX,Blossom,19390,Middleton,XXXXXXXXX,Home Office,MI,3505 High Mall,48197,2,Fitness,42.24398804,-83.61991119,Pacific Asia,Manila,Filipinas,19390,01-12-2018 00:43,75837,1360,81.94000244,0.25,179152,327.75,0.310000002,1,327.75,245.8099976,76.94000244,Southeast Asia,Capital Nacional,CLOSED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 0:43,First Class
CASH,2,2,-540.789978,327.75,Shipping on time,0,73,Sporting Goods,Brooklyn,EE. UU.,XXXXXXXXX,Breanna,19389,Morrison,XXXXXXXXX,Corporate,NY,7320 Lazy Forest Falls,11218,2,Fitness,40.64059448,-73.97518921,Pacific Asia,Manila,Filipinas,19389,01-12-2018 00:22,75836,1360,0,0,179151,327.75,-1.649999976,1,327.75,327.75,-540.789978,Southeast Asia,Capital Nacional,CLOSED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 0:22,Second Class
DEBIT,6,2,-146.0099945,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Katelyn,19388,Key,XXXXXXXXX,Corporate,PR,851 Green Prairie Park,725,2,Fitness,18.28867149,-66.0370636,Pacific Asia,Rajkot,India,19388,01-12-2018 00:01,75835,1360,3.279999971,0.01,179150,327.75,-0.449999988,1,327.75,324.4700012,-146.0099945,South Asia,Guyarat,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/18/2018 0:01,Second Class
PAYMENT,5,2,93.15000153,321.2000122,Late delivery,1,73,Sporting Goods,Peoria,EE. UU.,XXXXXXXXX,Karly,19387,Porter,XXXXXXXXX,Corporate,AZ,5674 Merry Nectar Pines,85345,2,Fitness,33.57873154,-112.266098,Pacific Asia,Rajkot,India,19387,01-11-2018 23:40,75834,1360,6.559999943,0.02,179149,327.75,0.289999992,1,327.75,321.2000122,93.15000153,South Asia,Guyarat,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/16/2018 23:40,Second Class
DEBIT,2,1,149.4199982,317.9200134,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Olga,19386,Stein,XXXXXXXXX,Corporate,PR,8651 Heather Drive,725,2,Fitness,18.20901108,-66.03705597,Pacific Asia,Rajkot,India,19386,01-11-2018 23:19,75833,1360,9.829999924,0.029999999,179148,327.75,0.469999999,1,327.75,317.9200134,149.4199982,South Asia,Guyarat,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/13/2018 23:19,First Class
CASH,2,1,31.45999908,314.6400146,Late delivery,1,73,Sporting Goods,Garden Grove,EE. UU.,XXXXXXXXX,Brenna,19385,Wyatt,XXXXXXXXX,Corporate,CA,3068 Indian Quail Cove,92843,2,Fitness,33.76652145,-117.9461899,Pacific Asia,Rajkot,India,19385,01-11-2018 22:58,75832,1360,13.10999966,0.039999999,179147,327.75,0.100000001,1,327.75,314.6400146,31.45999908,South Asia,Guyarat,CLOSED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/13/2018 22:58,First Class
PAYMENT,2,1,0,311.3599854,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Tatyana,19384,Tyson,XXXXXXXXX,Home Office,PR,427 Clear Leaf Loop,725,2,Fitness,18.29984283,-66.03705597,Pacific Asia,Gorakhpur,India,19384,01-11-2018 22:37,75831,1360,16.38999939,0.050000001,179146,327.75,0,1,327.75,311.3599854,0,South Asia,Haryana,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/13/2018 22:37,First Class
PAYMENT,6,4,151.7599945,309.7200012,Late delivery,1,73,Sporting Goods,Clementon,EE. UU.,XXXXXXXXX,Ifeoma,19383,Hendricks,XXXXXXXXX,Corporate,NJ,5136 Red Prairie Park,8021,2,Fitness,39.81664658,-74.98467255,Pacific Asia,Surabaya,Indonesia,19383,01-11-2018 22:16,75830,1360,18.03000069,0.059999999,179145,327.75,0.49000001,1,327.75,309.7200012,151.7599945,Southeast Asia,Java Oriental,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/17/2018 22:16,Standard Class
PAYMENT,5,4,146.3099976,304.8099976,Late delivery,1,73,Sporting Goods,Memphis,EE. UU.,XXXXXXXXX,Kitra,19382,Howard,XXXXXXXXX,Corporate,TN,5722 Easy Heath,38127,2,Fitness,35.28209686,-89.97310638,Pacific Asia,Surabaya,Indonesia,19382,01-11-2018 21:55,75829,1360,22.94000053,0.07,179144,327.75,0.479999989,1,327.75,304.8099976,146.3099976,Southeast Asia,Java Oriental,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/16/2018 21:55,Standard Class
DEBIT,4,4,20.87999916,298.25,Shipping on time,0,73,Sporting Goods,Antioch,EE. UU.,XXXXXXXXX,Summer,19381,Hester,XXXXXXXXX,Consumer,TN,8895 Shady Cider Moor,37013,2,Fitness,36.0810051,-86.6870575,Pacific Asia,Surabaya,Indonesia,19381,01-11-2018 21:34,75828,1360,29.5,0.090000004,179143,327.75,0.07,1,327.75,298.25,20.87999916,Southeast Asia,Java Oriental,ON_HOLD,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/15/2018 21:34,Standard Class
DEBIT,3,4,95.87000275,294.980011,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Sopoline,19380,Hood,XXXXXXXXX,Consumer,PR,4776 Pleasant Pioneer Cape,725,2,Fitness,18.27984047,-66.03704834,Pacific Asia,Brisbane,Australia,19380,01-11-2018 21:13,75827,1360,32.77999878,0.100000001,179142,327.75,0.330000013,1,327.75,294.980011,95.87000275,Oceania,Queensland,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 21:13,Standard Class
CASH,2,4,135.5599976,288.4200134,Advance shipping,0,73,Sporting Goods,Salt Lake City,EE. UU.,XXXXXXXXX,Emma,19379,Suarez,XXXXXXXXX,Home Office,UT,1853 Umber Field,84118,2,Fitness,40.65987396,-112.0028687,Pacific Asia,Bangkok,Tailandia,19379,01-11-2018 20:52,75826,1360,39.33000183,0.119999997,179141,327.75,0.469999999,1,327.75,288.4200134,135.5599976,Southeast Asia,Bangkok,CLOSED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/13/2018 20:52,Standard Class
DEBIT,6,4,74.13999939,285.1400146,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Eliana,19378,Santos,XXXXXXXXX,Consumer,PR,1142 Round Via,725,2,Fitness,18.25708389,-66.03704834,Pacific Asia,Bangkok,Tailandia,19378,01-11-2018 20:31,75825,1360,42.61000061,0.129999995,179140,327.75,0.25999999,1,327.75,285.1400146,74.13999939,Southeast Asia,Bangkok,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/17/2018 20:31,Standard Class
CASH,5,4,78,278.5899963,Late delivery,1,73,Sporting Goods,Bakersfield,EE. UU.,XXXXXXXXX,Denise,19377,Young,XXXXXXXXX,Consumer,CA,2027 Thunder Creek Thicket,93304,2,Fitness,35.36254501,-119.0186996,Pacific Asia,Daca,Bangladés,19377,01-11-2018 20:10,75824,1360,49.15999985,0.150000006,179139,327.75,0.280000001,1,327.75,278.5899963,78,South Asia,Daca,CLOSED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/16/2018 20:10,Standard Class
TRANSFER,4,4,-183.6300049,275.3099976,Shipping on time,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Hermione,19376,Rose,XXXXXXXXX,Corporate,PR,2059 Cozy Field,725,2,Fitness,18.21950722,-66.03704834,Pacific Asia,Daca,Bangladés,19376,01-11-2018 19:49,75823,1360,52.43999863,0.159999996,179138,327.75,-0.670000017,1,327.75,275.3099976,-183.6300049,South Asia,Daca,PENDING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/15/2018 19:49,Standard Class
DEBIT,3,4,98.75,272.0299988,Advance shipping,0,73,Sporting Goods,Granada Hills,EE. UU.,XXXXXXXXX,Lara,19375,Kim,XXXXXXXXX,Consumer,CA,4436 Tawny Private,91344,2,Fitness,34.07363892,-117.7083511,Pacific Asia,Nagpur,India,19375,01-11-2018 19:28,75822,1360,55.72000122,0.170000002,179137,327.75,0.360000014,1,327.75,272.0299988,98.75,South Asia,Maharashtra,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 19:28,Standard Class
DEBIT,2,4,26.87999916,268.7600098,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Hedy,19374,Dunn,XXXXXXXXX,Consumer,PR,3914 Silver Horse Cape,725,2,Fitness,18.25214958,-66.03705597,Pacific Asia,Nagpur,India,19374,01-11-2018 19:07,75821,1360,59,0.180000007,179136,327.75,0.100000001,1,327.75,268.7600098,26.87999916,South Asia,Maharashtra,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/13/2018 19:07,Standard Class
DEBIT,6,4,91.76999664,262.2000122,Late delivery,1,73,Sporting Goods,Tallahassee,EE. UU.,XXXXXXXXX,Violet,19373,Melton,XXXXXXXXX,Home Office,FL,5002 High Bank,32308,2,Fitness,30.49506187,-84.24580383,Pacific Asia,Bangkok,Tailandia,19373,01-11-2018 18:46,75820,1360,65.55000305,0.200000003,179135,327.75,0.349999994,1,327.75,262.2000122,91.76999664,Southeast Asia,Bangkok,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/17/2018 18:46,Standard Class
DEBIT,5,4,-180.1799927,245.8099976,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Taylor,19372,Aguilar,XXXXXXXXX,Home Office,PR,1982 Burning Forest,725,2,Fitness,18.2536087,-66.0370636,Pacific Asia,Nakhon Ratchasima,Tailandia,19372,01-11-2018 18:25,75819,1360,81.94000244,0.25,179134,327.75,-0.730000019,1,327.75,245.8099976,-180.1799927,Southeast Asia,Nakhon Ratchasima,COMPLETE,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/16/2018 18:25,Standard Class
TRANSFER,4,4,-251.3800049,327.75,Shipping on time,0,73,Sporting Goods,Hempstead,EE. UU.,XXXXXXXXX,Clare,19371,Jenkins,XXXXXXXXX,Home Office,NY,8776 Green Ridge,11550,2,Fitness,40.68703461,-73.62446594,Pacific Asia,Sydney,Australia,19371,01-11-2018 18:04,75818,1360,0,0,179133,327.75,-0.769999981,1,327.75,327.75,-251.3800049,Oceania,Nueva Gales del Sur,PROCESSING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/15/2018 18:04,Standard Class
CASH,3,4,-237.8399963,324.4700012,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,XXXXXXXXX,Xerxes,19370,Marsh,XXXXXXXXX,Corporate,PR,2568 Rustic Valley,725,2,Fitness,18.26331902,-66.03705597,Pacific Asia,Sydney,Australia,19370,01-11-2018 17:43,75817,1360,3.279999971,0.01,179132,327.75,-0.730000019,1,327.75,324.4700012,-237.8399963,Oceania,Nueva Gales del Sur,CLOSED,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,1/14/2018 17:43,Standard Class
